"","Indicator.Code","Year","count","Indicator.Name"
"2646","NY.ADJ.AEDU.CD",2007,185,"Adjusted savings: education expenditure (current US$)"
"2647","NY.ADJ.AEDU.CD",2008,184,"Adjusted savings: education expenditure (current US$)"
"2648","NY.ADJ.AEDU.CD",2009,185,"Adjusted savings: education expenditure (current US$)"
"2649","NY.ADJ.AEDU.CD",2010,185,"Adjusted savings: education expenditure (current US$)"
"2650","NY.ADJ.AEDU.CD",2011,187,"Adjusted savings: education expenditure (current US$)"
"2651","NY.ADJ.AEDU.CD",2012,186,"Adjusted savings: education expenditure (current US$)"
"2652","NY.ADJ.AEDU.CD",2013,186,"Adjusted savings: education expenditure (current US$)"
"2653","NY.ADJ.AEDU.CD",2014,187,"Adjusted savings: education expenditure (current US$)"
"2654","NY.ADJ.AEDU.CD",2015,186,"Adjusted savings: education expenditure (current US$)"
"2655","NY.ADJ.AEDU.CD",2016,185,"Adjusted savings: education expenditure (current US$)"
"2656","NY.ADJ.AEDU.CD",2017,184,"Adjusted savings: education expenditure (current US$)"
"2657","NY.ADJ.AEDU.CD",2018,182,"Adjusted savings: education expenditure (current US$)"
"2658","NY.ADJ.AEDU.CD",2019,175,"Adjusted savings: education expenditure (current US$)"
"2659","NY.ADJ.AEDU.GN.ZS",1970,198,"Adjusted savings: education expenditure (% of GNI)"
"2660","NY.ADJ.AEDU.GN.ZS",1971,198,"Adjusted savings: education expenditure (% of GNI)"
"2661","NY.ADJ.AEDU.GN.ZS",1972,198,"Adjusted savings: education expenditure (% of GNI)"
"2662","NY.ADJ.AEDU.GN.ZS",1973,198,"Adjusted savings: education expenditure (% of GNI)"
"2663","NY.ADJ.AEDU.GN.ZS",1974,198,"Adjusted savings: education expenditure (% of GNI)"
"2664","NY.ADJ.AEDU.GN.ZS",1975,198,"Adjusted savings: education expenditure (% of GNI)"
"2665","NY.ADJ.AEDU.GN.ZS",1976,198,"Adjusted savings: education expenditure (% of GNI)"
"2666","NY.ADJ.AEDU.GN.ZS",1977,198,"Adjusted savings: education expenditure (% of GNI)"
"2667","NY.ADJ.AEDU.GN.ZS",1978,198,"Adjusted savings: education expenditure (% of GNI)"
"2668","NY.ADJ.AEDU.GN.ZS",1979,198,"Adjusted savings: education expenditure (% of GNI)"
"2669","NY.ADJ.AEDU.GN.ZS",1980,198,"Adjusted savings: education expenditure (% of GNI)"
"2670","NY.ADJ.AEDU.GN.ZS",1981,198,"Adjusted savings: education expenditure (% of GNI)"
"2671","NY.ADJ.AEDU.GN.ZS",1982,198,"Adjusted savings: education expenditure (% of GNI)"
"2672","NY.ADJ.AEDU.GN.ZS",1983,198,"Adjusted savings: education expenditure (% of GNI)"
"2673","NY.ADJ.AEDU.GN.ZS",1984,198,"Adjusted savings: education expenditure (% of GNI)"
"2674","NY.ADJ.AEDU.GN.ZS",1985,198,"Adjusted savings: education expenditure (% of GNI)"
"2675","NY.ADJ.AEDU.GN.ZS",1986,198,"Adjusted savings: education expenditure (% of GNI)"
"2676","NY.ADJ.AEDU.GN.ZS",1987,198,"Adjusted savings: education expenditure (% of GNI)"
"2677","NY.ADJ.AEDU.GN.ZS",1988,198,"Adjusted savings: education expenditure (% of GNI)"
"2678","NY.ADJ.AEDU.GN.ZS",1989,198,"Adjusted savings: education expenditure (% of GNI)"
"2679","NY.ADJ.AEDU.GN.ZS",1990,198,"Adjusted savings: education expenditure (% of GNI)"
"2680","NY.ADJ.AEDU.GN.ZS",1991,198,"Adjusted savings: education expenditure (% of GNI)"
"2681","NY.ADJ.AEDU.GN.ZS",1992,198,"Adjusted savings: education expenditure (% of GNI)"
"2682","NY.ADJ.AEDU.GN.ZS",1993,198,"Adjusted savings: education expenditure (% of GNI)"
"2683","NY.ADJ.AEDU.GN.ZS",1994,198,"Adjusted savings: education expenditure (% of GNI)"
"2684","NY.ADJ.AEDU.GN.ZS",1995,198,"Adjusted savings: education expenditure (% of GNI)"
"2685","NY.ADJ.AEDU.GN.ZS",1996,198,"Adjusted savings: education expenditure (% of GNI)"
"2686","NY.ADJ.AEDU.GN.ZS",1997,198,"Adjusted savings: education expenditure (% of GNI)"
"2687","NY.ADJ.AEDU.GN.ZS",1998,198,"Adjusted savings: education expenditure (% of GNI)"
"2688","NY.ADJ.AEDU.GN.ZS",1999,198,"Adjusted savings: education expenditure (% of GNI)"
"2689","NY.ADJ.AEDU.GN.ZS",2000,198,"Adjusted savings: education expenditure (% of GNI)"
"2690","NY.ADJ.AEDU.GN.ZS",2001,198,"Adjusted savings: education expenditure (% of GNI)"
"2691","NY.ADJ.AEDU.GN.ZS",2002,198,"Adjusted savings: education expenditure (% of GNI)"
"2692","NY.ADJ.AEDU.GN.ZS",2003,198,"Adjusted savings: education expenditure (% of GNI)"
"2693","NY.ADJ.AEDU.GN.ZS",2004,198,"Adjusted savings: education expenditure (% of GNI)"
"2694","NY.ADJ.AEDU.GN.ZS",2005,198,"Adjusted savings: education expenditure (% of GNI)"
"2695","NY.ADJ.AEDU.GN.ZS",2006,198,"Adjusted savings: education expenditure (% of GNI)"
"2696","NY.ADJ.AEDU.GN.ZS",2007,198,"Adjusted savings: education expenditure (% of GNI)"
"2697","NY.ADJ.AEDU.GN.ZS",2008,198,"Adjusted savings: education expenditure (% of GNI)"
"2698","NY.ADJ.AEDU.GN.ZS",2009,198,"Adjusted savings: education expenditure (% of GNI)"
"2699","NY.ADJ.AEDU.GN.ZS",2010,198,"Adjusted savings: education expenditure (% of GNI)"
"2700","NY.ADJ.AEDU.GN.ZS",2011,198,"Adjusted savings: education expenditure (% of GNI)"
"2701","NY.ADJ.AEDU.GN.ZS",2012,198,"Adjusted savings: education expenditure (% of GNI)"
"2702","NY.ADJ.AEDU.GN.ZS",2013,198,"Adjusted savings: education expenditure (% of GNI)"
"2703","NY.ADJ.AEDU.GN.ZS",2014,198,"Adjusted savings: education expenditure (% of GNI)"
"2704","NY.ADJ.AEDU.GN.ZS",2015,198,"Adjusted savings: education expenditure (% of GNI)"
"2705","NY.ADJ.AEDU.GN.ZS",2016,198,"Adjusted savings: education expenditure (% of GNI)"
"2706","NY.ADJ.AEDU.GN.ZS",2017,198,"Adjusted savings: education expenditure (% of GNI)"
"2707","NY.ADJ.AEDU.GN.ZS",2018,198,"Adjusted savings: education expenditure (% of GNI)"
"2708","NY.ADJ.AEDU.GN.ZS",2019,198,"Adjusted savings: education expenditure (% of GNI)"
"2709","NY.ADJ.DCO2.CD",1970,168,"Adjusted savings: carbon dioxide damage (current US$)"
"2710","NY.ADJ.DCO2.CD",1971,169,"Adjusted savings: carbon dioxide damage (current US$)"
"2711","NY.ADJ.DCO2.CD",1972,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2712","NY.ADJ.DCO2.CD",1973,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2713","NY.ADJ.DCO2.CD",1974,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2714","NY.ADJ.DCO2.CD",1975,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2715","NY.ADJ.DCO2.CD",1976,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2716","NY.ADJ.DCO2.CD",1977,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2717","NY.ADJ.DCO2.CD",1978,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2718","NY.ADJ.DCO2.CD",1979,170,"Adjusted savings: carbon dioxide damage (current US$)"
"2719","NY.ADJ.DCO2.CD",1980,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2720","NY.ADJ.DCO2.CD",1981,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2721","NY.ADJ.DCO2.CD",1982,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2722","NY.ADJ.DCO2.CD",1983,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2723","NY.ADJ.DCO2.CD",1984,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2724","NY.ADJ.DCO2.CD",1985,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2725","NY.ADJ.DCO2.CD",1986,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2726","NY.ADJ.DCO2.CD",1987,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2727","NY.ADJ.DCO2.CD",1988,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2728","NY.ADJ.DCO2.CD",1989,172,"Adjusted savings: carbon dioxide damage (current US$)"
"2729","NY.ADJ.DCO2.CD",1990,179,"Adjusted savings: carbon dioxide damage (current US$)"
"2730","NY.ADJ.DCO2.CD",1991,180,"Adjusted savings: carbon dioxide damage (current US$)"
"2731","NY.ADJ.DCO2.CD",1992,201,"Adjusted savings: carbon dioxide damage (current US$)"
"2732","NY.ADJ.DCO2.CD",1993,201,"Adjusted savings: carbon dioxide damage (current US$)"
"2733","NY.ADJ.DCO2.CD",1994,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2734","NY.ADJ.DCO2.CD",1995,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2735","NY.ADJ.DCO2.CD",1996,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2736","NY.ADJ.DCO2.CD",1997,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2737","NY.ADJ.DCO2.CD",1998,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2738","NY.ADJ.DCO2.CD",1999,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2739","NY.ADJ.DCO2.CD",2000,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2740","NY.ADJ.DCO2.CD",2001,202,"Adjusted savings: carbon dioxide damage (current US$)"
"2741","NY.ADJ.DCO2.CD",2002,203,"Adjusted savings: carbon dioxide damage (current US$)"
"2742","NY.ADJ.DCO2.CD",2003,203,"Adjusted savings: carbon dioxide damage (current US$)"
"2743","NY.ADJ.DCO2.CD",2004,203,"Adjusted savings: carbon dioxide damage (current US$)"
"2744","NY.ADJ.DCO2.CD",2005,204,"Adjusted savings: carbon dioxide damage (current US$)"
"2745","NY.ADJ.DCO2.CD",2006,205,"Adjusted savings: carbon dioxide damage (current US$)"
"2746","NY.ADJ.DCO2.CD",2007,206,"Adjusted savings: carbon dioxide damage (current US$)"
"2747","NY.ADJ.DCO2.CD",2008,207,"Adjusted savings: carbon dioxide damage (current US$)"
"2748","NY.ADJ.DCO2.CD",2009,207,"Adjusted savings: carbon dioxide damage (current US$)"
"2749","NY.ADJ.DCO2.CD",2010,207,"Adjusted savings: carbon dioxide damage (current US$)"
"2750","NY.ADJ.DCO2.CD",2011,207,"Adjusted savings: carbon dioxide damage (current US$)"
"2751","NY.ADJ.DCO2.CD",2012,210,"Adjusted savings: carbon dioxide damage (current US$)"
"2752","NY.ADJ.DCO2.CD",2013,210,"Adjusted savings: carbon dioxide damage (current US$)"
"2753","NY.ADJ.DCO2.CD",2014,210,"Adjusted savings: carbon dioxide damage (current US$)"
"2754","NY.ADJ.DCO2.CD",2015,209,"Adjusted savings: carbon dioxide damage (current US$)"
"2755","NY.ADJ.DCO2.CD",2016,209,"Adjusted savings: carbon dioxide damage (current US$)"
"2756","NY.ADJ.DCO2.CD",2017,206,"Adjusted savings: carbon dioxide damage (current US$)"
"2757","NY.ADJ.DCO2.CD",2018,206,"Adjusted savings: carbon dioxide damage (current US$)"
"2758","NY.ADJ.DCO2.CD",2019,206,"Adjusted savings: carbon dioxide damage (current US$)"
"2759","NY.ADJ.DCO2.GN.ZS",1970,112,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2760","NY.ADJ.DCO2.GN.ZS",1971,112,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2761","NY.ADJ.DCO2.GN.ZS",1972,114,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2762","NY.ADJ.DCO2.GN.ZS",1973,115,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2763","NY.ADJ.DCO2.GN.ZS",1974,115,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2764","NY.ADJ.DCO2.GN.ZS",1975,113,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2765","NY.ADJ.DCO2.GN.ZS",1976,116,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2766","NY.ADJ.DCO2.GN.ZS",1977,120,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2767","NY.ADJ.DCO2.GN.ZS",1978,121,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2768","NY.ADJ.DCO2.GN.ZS",1979,122,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2769","NY.ADJ.DCO2.GN.ZS",1980,132,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2770","NY.ADJ.DCO2.GN.ZS",1981,135,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2771","NY.ADJ.DCO2.GN.ZS",1982,136,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2772","NY.ADJ.DCO2.GN.ZS",1983,136,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2773","NY.ADJ.DCO2.GN.ZS",1984,138,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2774","NY.ADJ.DCO2.GN.ZS",1985,140,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2775","NY.ADJ.DCO2.GN.ZS",1986,142,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2776","NY.ADJ.DCO2.GN.ZS",1987,142,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2777","NY.ADJ.DCO2.GN.ZS",1988,143,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2778","NY.ADJ.DCO2.GN.ZS",1989,147,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2779","NY.ADJ.DCO2.GN.ZS",1990,152,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2780","NY.ADJ.DCO2.GN.ZS",1991,152,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2781","NY.ADJ.DCO2.GN.ZS",1992,160,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2782","NY.ADJ.DCO2.GN.ZS",1993,166,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2783","NY.ADJ.DCO2.GN.ZS",1994,170,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2784","NY.ADJ.DCO2.GN.ZS",1995,178,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2785","NY.ADJ.DCO2.GN.ZS",1996,178,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2786","NY.ADJ.DCO2.GN.ZS",1997,178,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2787","NY.ADJ.DCO2.GN.ZS",1998,179,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2788","NY.ADJ.DCO2.GN.ZS",1999,179,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2789","NY.ADJ.DCO2.GN.ZS",2000,184,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2790","NY.ADJ.DCO2.GN.ZS",2001,184,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2791","NY.ADJ.DCO2.GN.ZS",2002,187,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2792","NY.ADJ.DCO2.GN.ZS",2003,187,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2793","NY.ADJ.DCO2.GN.ZS",2004,188,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2794","NY.ADJ.DCO2.GN.ZS",2005,189,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2795","NY.ADJ.DCO2.GN.ZS",2006,191,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2796","NY.ADJ.DCO2.GN.ZS",2007,193,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2797","NY.ADJ.DCO2.GN.ZS",2008,192,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2798","NY.ADJ.DCO2.GN.ZS",2009,193,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2799","NY.ADJ.DCO2.GN.ZS",2010,195,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2800","NY.ADJ.DCO2.GN.ZS",2011,195,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2801","NY.ADJ.DCO2.GN.ZS",2012,197,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2802","NY.ADJ.DCO2.GN.ZS",2013,197,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2803","NY.ADJ.DCO2.GN.ZS",2014,198,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2804","NY.ADJ.DCO2.GN.ZS",2015,196,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2805","NY.ADJ.DCO2.GN.ZS",2016,195,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2806","NY.ADJ.DCO2.GN.ZS",2017,192,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2807","NY.ADJ.DCO2.GN.ZS",2018,188,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2808","NY.ADJ.DCO2.GN.ZS",2019,180,"Adjusted savings: carbon dioxide damage (% of GNI)"
"2809","NY.ADJ.DFOR.CD",1970,155,"Adjusted savings: net forest depletion (current US$)"
"2810","NY.ADJ.DFOR.CD",1971,155,"Adjusted savings: net forest depletion (current US$)"
"2811","NY.ADJ.DFOR.CD",1972,155,"Adjusted savings: net forest depletion (current US$)"
"2812","NY.ADJ.DFOR.CD",1973,155,"Adjusted savings: net forest depletion (current US$)"
"2813","NY.ADJ.DFOR.CD",1974,155,"Adjusted savings: net forest depletion (current US$)"
"2814","NY.ADJ.DFOR.CD",1975,155,"Adjusted savings: net forest depletion (current US$)"
"2815","NY.ADJ.DFOR.CD",1976,155,"Adjusted savings: net forest depletion (current US$)"
"2816","NY.ADJ.DFOR.CD",1977,155,"Adjusted savings: net forest depletion (current US$)"
"2817","NY.ADJ.DFOR.CD",1978,155,"Adjusted savings: net forest depletion (current US$)"
"2818","NY.ADJ.DFOR.CD",1979,155,"Adjusted savings: net forest depletion (current US$)"
"2819","NY.ADJ.DFOR.CD",1980,157,"Adjusted savings: net forest depletion (current US$)"
"2820","NY.ADJ.DFOR.CD",1981,155,"Adjusted savings: net forest depletion (current US$)"
"2821","NY.ADJ.DFOR.CD",1982,155,"Adjusted savings: net forest depletion (current US$)"
"2822","NY.ADJ.DFOR.CD",1983,155,"Adjusted savings: net forest depletion (current US$)"
"2823","NY.ADJ.DFOR.CD",1984,155,"Adjusted savings: net forest depletion (current US$)"
"2824","NY.ADJ.DFOR.CD",1985,155,"Adjusted savings: net forest depletion (current US$)"
"2825","NY.ADJ.DFOR.CD",1986,155,"Adjusted savings: net forest depletion (current US$)"
"2826","NY.ADJ.DFOR.CD",1987,155,"Adjusted savings: net forest depletion (current US$)"
"2827","NY.ADJ.DFOR.CD",1988,155,"Adjusted savings: net forest depletion (current US$)"
"2828","NY.ADJ.DFOR.CD",1989,155,"Adjusted savings: net forest depletion (current US$)"
"2829","NY.ADJ.DFOR.CD",1990,156,"Adjusted savings: net forest depletion (current US$)"
"2830","NY.ADJ.DFOR.CD",1991,157,"Adjusted savings: net forest depletion (current US$)"
"2831","NY.ADJ.DFOR.CD",1992,168,"Adjusted savings: net forest depletion (current US$)"
"2832","NY.ADJ.DFOR.CD",1993,173,"Adjusted savings: net forest depletion (current US$)"
"2833","NY.ADJ.DFOR.CD",1994,173,"Adjusted savings: net forest depletion (current US$)"
"2834","NY.ADJ.DFOR.CD",1995,175,"Adjusted savings: net forest depletion (current US$)"
"2835","NY.ADJ.DFOR.CD",1996,175,"Adjusted savings: net forest depletion (current US$)"
"2836","NY.ADJ.DFOR.CD",1997,176,"Adjusted savings: net forest depletion (current US$)"
"2837","NY.ADJ.DFOR.CD",1998,179,"Adjusted savings: net forest depletion (current US$)"
"2838","NY.ADJ.DFOR.CD",1999,180,"Adjusted savings: net forest depletion (current US$)"
"2839","NY.ADJ.DFOR.CD",2000,180,"Adjusted savings: net forest depletion (current US$)"
"2840","NY.ADJ.DFOR.CD",2001,180,"Adjusted savings: net forest depletion (current US$)"
"2841","NY.ADJ.DFOR.CD",2002,180,"Adjusted savings: net forest depletion (current US$)"
"2842","NY.ADJ.DFOR.CD",2003,180,"Adjusted savings: net forest depletion (current US$)"
"2843","NY.ADJ.DFOR.CD",2004,181,"Adjusted savings: net forest depletion (current US$)"
"2844","NY.ADJ.DFOR.CD",2005,181,"Adjusted savings: net forest depletion (current US$)"
"2845","NY.ADJ.DFOR.CD",2006,183,"Adjusted savings: net forest depletion (current US$)"
